video_id,title,views,tags,caption_available,subscriber_count,pub_month,pub_day,pub_hour_sin,pub_hour_cos,pub_weekday_sin,pub_weekday_cos,cat_15,duration_sec,popular,definition
UQQuAcmqQxQ,세계 적 인 도심 하천 서울 청계천 에서 투망 을 해봤더니 깜짝 놀랄 녀석 이 나왔다,748585,청계천|청계천 투망|청계천 고기잡이|청계천 잉어|청계천 물고기|투망|족대|서울하천|가물치|생물도감|쉬리|향어,0,882000,5,13,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,1048,1,1
QoV9MNSQae8,새롭 동물농장 10 꼬물이 들 의 엄마 가 된 다다 의 육아 라이프 육아 에 지친 다다를 위 한 특별 케어 까지 EP 1222 TV 동물농장 AnimalFarm SBSstory,115224,SBS|SBSStory|SBS스토리|교양|스브스스토리|TV동물농장|동물농장|aniaml|animalfarm|신동엽|정선희|조이|동물|새롭동물농장|새롭동|신작|동물농장신작|동물농장 다시보기|동물농장 1222회|개|강아지|리트리버|다다|대가족|동물의 왕 이강태|포켓멍센터|동물 구조|동물 보호|동물 입양|티몬과 품바|@timon_sns,0,1860000,5,14,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1,889,0,1
UQQuAcmqQxQ,세계 적 인 도심 하천 서울 청계천 에서 투망 을 해봤더니 깜짝 놀랄 녀석 이 나왔다,954435,청계천|청계천 투망|청계천 고기잡이|청계천 잉어|청계천 물고기|투망|족대|서울하천|가물치|생물도감|쉬리|향어,0,882000,5,13,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,1048,1,1
QoV9MNSQae8,새롭 동물농장 10 꼬물이 들 의 엄마 가 된 다다 의 육아 라이프 육아 에 지친 다다를 위 한 특별 케어 까지 EP 1222 TV 동물농장 AnimalFarm SBSstory,163248,SBS|SBSStory|SBS스토리|교양|스브스스토리|TV동물농장|동물농장|aniaml|animalfarm|신동엽|정선희|조이|동물|새롭동물농장|새롭동|신작|동물농장신작|동물농장 다시보기|동물농장 1222회|개|강아지|리트리버|다다|대가족|동물의 왕 이강태|포켓멍센터|동물 구조|동물 보호|동물 입양|티몬과 품바|@timon_sns,0,1860000,5,14,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1,889,0,1
UQQuAcmqQxQ,세계 적 인 도심 하천 서울 청계천 에서 투망 을 해봤더니 깜짝 놀랄 녀석 이 나왔다,1085964,청계천|청계천 투망|청계천 고기잡이|청계천 잉어|청계천 물고기|투망|족대|서울하천|가물치|생물도감|쉬리|향어,0,0,5,13,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,1048,1,1
UQQuAcmqQxQ,세계 적 인 도심 하천 서울 청계천 에서 투망 을 해봤더니 깜짝 놀랄 녀석 이 나왔다,1208147,청계천|청계천 투망|청계천 고기잡이|청계천 잉어|청계천 물고기|투망|족대|서울하천|가물치|생물도감|쉬리|향어,0,0,5,13,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,1048,1,1
gR1kh9TqgQ4,굉장한 녀석 을 주워 왔다,217704,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,5,31,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,482,0,1
gR1kh9TqgQ4,굉장한 녀석 을 주워 왔다,266081,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,5,31,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,482,0,1
gR1kh9TqgQ4,굉장한 녀석 을 주워 왔다,325892,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,5,31,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,482,0,1
iPgt1tDN_So,아기 고양이 승질 확인 하는 법,217898,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,6,4,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1,509,0,1
gR1kh9TqgQ4,굉장한 녀석 을 주워 왔다,382606,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,5,31,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,482,0,1
iPgt1tDN_So,아기 고양이 승질 확인 하는 법,321827,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,6,4,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1,509,0,1
gR1kh9TqgQ4,굉장한 녀석 을 주워 왔다,413758,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,5,31,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,482,0,1
iPgt1tDN_So,아기 고양이 승질 확인 하는 법,409697,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,6,4,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1,509,0,1
hGP0Bdvb4wI,춘봉첨 지 비상 걸리다,1373316,고양이|집사|맞고|시트콤|언더월드|캣|cat|반려묘|반려견|애완동물|동물|강아지|개|길고양이|송하빈|하빈쌤|참치먹방|참치|고양이참치|고양이먹방|춘봉이|첨치|김첨지|박춘봉|언더월드고양이|큐앤에이|10만구독자|구독자질문|QNA|Q&A|캣휠|캣휠교육|고양이교육|괴인협회|당신이몰랐던7가지|당신이몰랐던|악인전|동물병원|캐스팅|길거리캐스팅|고양이카페|캣카페|고양이역|박진영|jyp|프로듀서|다나카|일본|일본여행|일본고양이|냥빨|샤워|고양이샤워|명절|한가위|추석|보름달|제사|조상|추석제사|차례|송편|소개팅|가을|썸남썸녀|썸|연애|맞선|나는솔로|메이드카페|카페|사업|펫사업|헌팅|김장|김치|구독자100만|100만|골드버튼|백만|이혼|이혼상담|결혼|결혼식|웨딩|신혼부부|부부|신랑|신부|신랑신부|새신랑|새신부|이사|새집|헌집|아파트|강남|대치동|대치맘|몽클레어|이삿짐,0,0,6,7,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,655,1,1
lJwPN5PKTKk,아기 고양이 데려온 걸 들켜 버렸다,128096,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,6,7,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,481,0,1
iPgt1tDN_So,아기 고양이 승질 확인 하는 법,463782,고양이|cat|kitty|kitten|김메주|mejoo|먼봉휴요|MBHY|mejooandcats|샴고양이|러시안블루|먼치킨|siamease|siam|russianblue|Munchkin|김메주와고양이들|지브리|ai|불편|저작권|창작물,1,0,6,4,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1,509,0,1
